2.316222299151208031e+00
-2.459523582981518186e-01
-7.934304225764413077e-02
-1.628223226253679157e-01
-3.624479285234641912e-01
4.080296392012906087e-02
-2.398193505893025101e-01
-1.941124646974760337e-01
-3.288685435164134807e-02
-1.406935387768999401e-01
-4.521431845040626563e-01
-4.468042184473260403e-01
