2.501323370116406153e+00
6.421227338995958434e-01
2.946576319394101362e-01
3.027480423215210825e-01
-2.499018129258426535e-01
-3.391998289164327995e-01
-5.203176894094503346e-01
-8.540249760710775240e-01
-3.803488573333100864e-01
-5.706480688531635481e-01
-4.374080813683420832e-01
-3.890024633993114933e-01
