2.326340076284765690e+00
7.521383721215813001e-01
-1.592919971688629491e-02
1.152962927492970227e-03
-5.984249074274924224e-02
-1.038928834689222397e-01
-5.969199861008835928e-01
-6.507022258428386552e-01
-3.474217439416197872e-01
-5.560762136111306875e-01
-3.582527579043880972e-01
-3.905939100044222290e-01
